,RNAseq1,RNAseq2,RNAseq3,RNAseq4,RNAseq5,RNAseq6,RNAseq7,RNAseq8,RNAseq9,RNAseq10,RNAseq11,RNAseq12,RNAseq13,RNAseq14,RNAseq15,RNAseq16,RNAseq17,RNAseq18,RNAseq19,RNAseq20,RNAseq21,RNAseq22,RNAseq23,RNAseq24,RNAseq25,RNAseq26,RNAseq27,RNAseq28,RNAseq29,RNAseq30,RNAseq31,RNAseq32,RNAseq33,RNAseq34,RNAseq35,RNAseq36,RNAseq37,RNAseq38,RNAseq39,RNAseq40,RNAseq41,RNAseq42,RNAseq43,RNAseq44,RNAseq45,RNAseq46,RNAseq47,RNAseq48,RNAseq49,RNAseq50,RNAseq51,RNAseq52,RNAseq53,RNAseq54,RNAseq55,RNAseq56,RNAseq57,RNAseq58,RNAseq59,RNAseq60,RNAseq61,RNAseq62,RNAseq63,RNAseq64,RNAseq65,RNAseq66,RNAseq67,RNAseq68,RNAseq69,RNAseq70,RNAseq71,RNAseq72,RNAseq73,RNAseq74,RNAseq75,RNAseq76,RNAseq77,RNAseq78,RNAseq79,RNAseq80,RNAseq81,RNAseq82,RNAseq83,RNAseq84,RNAseq85,RNAseq86,RNAseq87,RNAseq88,RNAseq89,RNAseq90,RNAseq91,RNAseq92,RNAseq93,RNAseq94,RNAseq95,RNAseq96,RNAseq97,RNAseq98,RNAseq99,RNAseq100,RNAseq101,RNAseq102,RNAseq103,RNAseq104,RNAseq105,RNAseq106,RNAseq107,RNAseq108,RNAseq109,RNAseq110,RNAseq111,RNAseq112,RNAseq113,RNAseq114,RNAseq115,RNAseq116
reax_1,0.398648383489287,0.054323698084019,0.407371918640164,0.446311418199039,0.193360922710951,0.108952270622097,0.262971947841553,0.155065066343382,0.411992874929958,0.370383611037921,0.463529541343569,0.382305062869702,0.331504726063336,0.385890874722473,0.414123652687544,0.497261178519787,0.403337732763338,0.238638656403409,0.382010514719829,0.49488610348535,0.339128380378999,0.162046372436867,0.311477483446544,0.747151021492535,0.911680871308089,0.638724938821199,0.291886833640816,0.587990924703965,0.561952855689663,0.568522959010523,0.831592409621508,0.797113364521093,0.198649493539985,0.472149573702487,0.823200998692307,0.415238036013497,0.190173255549486,0.125950207350374,0.427985901220577,0.666306418132292,1,0.477890590927834,0.305331188531617,0.591832935006264,0.450906127562836,0.623297053523992,0.710348217304256,0.830210281793892,0.239988293148192,0.313489522903173,0.768625588187782,0.369292252960474,0.247387320276218,0.327885171838386,0.503477829029856,0.719627275473494,0.864694754912056,0.713484857551573,0.263934745331481,0.610813037786616,0.47967748194427,0.368830923446896,0.691989042953834,0.79528906388186,0.39278084495005,0.35647233951091,0.791904761744771,0.329871404937991,0.130020584788551,0.220583957940588,0.296734992425778,0.258924967009996,0.460671774929072,0.589860124468275,0.454752461429814,0.211092667757627,0.19423113396453,0.290447584106067,0.521913831028007,0.512977386666394,0.349665059952013,0.343209904778095,0.574108569785643,0.455450907118323,0.286516188449111,0.261106328238424,0.328399018354048,0.612325452060926,0.64080888164069,0.321940289859772,0.554554078578656,0.779293293924524,0.350005759584266,0.425660581311233,0.37500812072435,0.341802245631031,0.311947571145101,0.387059955510053,0.196735492049317,0.273230050434934,0,0.13762736617066,0.190537914781297,0.0983738069311102,0.341167353169418,0.373309118853202,0.437362962240987,0.45884041496575,0.646311670043773,0.629663232056425,0.699296502042538,0.671138616316077,0.705001037970417,0.486519760027105,0.485584003661883,0.490745107193631
reax_2,0.385806231626139,0.186779799300059,0.335195119670457,0.473776966220521,0.497739067192654,0.209931269272245,0.313935787418806,0.274867860642035,0.320447868238987,0.247778025729668,0.116182162559508,0.0422900673552048,0.44452927116347,0.480314792233267,0.504102304147347,0.337350081925357,0.296091888399438,0.0867033842196325,0.450451222154456,0.260447076111976,0.427788133556379,0.347429504611641,0.625836873463462,0.662723064946938,0.63506844351913,0.430932386057621,0.350806762053773,0.774498514559924,0.787062625561059,0.230479932561506,0.111528784660142,0.117791600357756,0.245470584833594,0.418515142787549,0.358651350745045,0.652686110930593,0.040676391124745,0.361423259480803,0.495346679528136,0.553061030899768,0.753929646915505,0.527175214588915,0.44954933842286,1,0.723648480230181,0.271704431270647,0.226263366306333,0.323727556402953,0.205601794764182,0.394036638959923,0.225394367091944,0.652714978513103,0.071831974845465,0.402416211114269,0.458877703937692,0.446269752168376,0.595131932782177,0.404441196262728,0.267654848327945,0.742094864476503,0.847459365359776,0.256788556513932,0.310188127161931,0.312980455681885,0.0234873360685023,0.313025529950149,0.184576062704909,0.513588813398687,0.0146257252016793,0.193685247109428,0.359945663682111,0.579747206337788,0.349095628721573,0.0834432403000323,0.367108673986599,0.343305760167538,0.399378971841799,0.239868307490042,0.68641869211194,0.530492532869101,0.674261607275948,0.523291319414856,0.417051517972623,0.61321410461084,0.582731306634007,0.458308393639298,0.474627184083231,0.330955616700038,0.377613979098261,0.426035388816457,0.260224085152143,0.132064961597533,0.513355823839074,0.313077596078148,0.384799326364925,0.141290425029744,2.6666053267171e-06,0.104877705864349,0.0190982101070306,0.184251512006723,0,0.209522318503786,0.156239999586437,0.252288307129324,0.747176010243354,0.764522628390707,0.938908016872118,0.507905109421585,0.320214186352278,0.229161210813455,0.370911549396961,0.438910797768485,0.392864377629089,0.310767338335539,0.28897677713662,0.363930946033213
reax_3,0.136686167242624,0.0648979755694016,0.144303905248649,0.359614472220942,0.243191076266368,0.289829104237819,0.327692067489352,0.290478351764567,0.484777386032624,0.376755241553258,0.303640826571997,0.286532221621834,0.325931613068983,0.509341304117329,0.343665229554036,0.503473175751879,0.518222429132497,0.14285314153057,0.454715637145713,0.400541250880229,0.416960701503184,0.22971716055251,0.34928776008297,0.479116531321046,0.656444082162501,0.395282820121906,0.234109006816422,0.441804851730897,0.45792697912139,0.332263554626758,0.177283766443875,0.15161777008636,0.265762594389335,0.545448491828686,0.350393797780201,0.259976867989479,0.0901030346122693,0.163801270602501,0.126815061699305,0.447636774288893,0.69234142863219,0.350925099912748,0.268782027377994,0.505954757303705,0.355563343886989,0.178347807264674,0.344287664898822,0.294690403257317,0.290753340875378,0.424293318992372,0.282515743856062,0.270819094841633,0.0712337963059563,0.315929682118229,0.354912913568546,0.502239983194179,0.639548051239887,0.317890790579881,0.327086251663423,0.36370753983932,0.35558573837082,0.241044684592277,0.112684943055381,0.221428677626505,0.124524041634427,0.395181728862347,0.286177627075039,0.346427387435467,0.0157030185397014,0.219749170566586,0.209805359526369,0.295190322833101,0.199626876723911,0.415197591676255,0.375696770571807,0.179637938236724,0.210559552729745,0.353342694851422,0.375512004598489,0.459149189936265,0.430056454152634,0.292037092369205,0.55652385022674,0.294894195684033,0.302434477395883,0.166335147506088,0.199234263651541,0.460557342506765,0.143224940241482,0.333646673727917,0.232709248406693,0.213586209469182,0.578257150295064,0.58782865641213,0.427404566548217,0.264653743249542,0.198314487678743,0.250423183794262,0,0.22893528455196,0.0661975289245919,0.21108970533213,0.146574062485569,0.0971961593655726,0.711718469050329,0.849088313759214,1,0.299968426177253,0.504749480327753,0.324783079217586,0.718783149111496,0.525034486085482,0.719177683028242,0.317518053241423,0.310804461938528,0.349863720805618
reax_4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
reax_5,0.223369593824236,0.281603310130932,0.24040034016764,0.3619682109953,0.371754930776392,0.248192714030452,0.427198312639203,0.389755489368134,0.208523028096586,0.153611561882668,0.0554295299363966,0.0169910738963112,0.45014601998235,0.430969361792564,0.377308827500348,0.503915194867473,0.520822687707885,0.222717663468089,0.467553724466506,0.514747620334137,0.595114293493052,0.378126704965085,0.405045049265405,0.554320557718548,0.941303876156364,0.333025039987903,0.300962963954843,0.395453588717263,0.428256742599977,0.297775123099407,0.661636344018305,0.552501378581067,0.393536840074316,0.530557273458334,0.476271770492651,0.387344292863004,0.286647486822301,0.40721647277964,0.356228698004274,0.486362055772925,1,0.380997502217644,0.447244552418781,0.456049020457371,0.458182251633532,0.471449040002434,0.562454396082638,0.606485711064853,0.100002396132262,0.448689832214155,0.396674288137064,0.316180960082206,0.278148354075467,0.346881526810314,0.341666849012748,0.679666129445567,0.749086070391638,0.238199948372509,0.36174674288164,0.388082321703603,0.433648807484401,0.207655651474661,0.564060738154349,0.589055132213088,0,0.495993806732232,0.387528305424412,0.306307618508214,0.231951967743606,0.451523270652173,0.327175845629441,0.486693550203932,0.35292068732725,0.31202881021554,0.389754373580355,0.317351791122872,0.331521492332295,0.354587613212652,0.460352501494952,0.630148436002576,0.456028182154946,0.260850482796576,0.138990499922691,0.366019610488219,0.239415510767984,0.240295171081488,0.205896540811347,0.637607079298601,0.674096208847726,0.513454606738643,0.519247143654737,0.41587658361581,0.57468315352473,0.466358429170524,0.560605607274764,0.327503906049981,0.278643511963456,0.3352599537535,0.245870233163214,0.32897844748887,0.206728914447616,0.118351173969241,0.12583902106095,0.160764551099026,0.571350128934347,0.604820047512068,0.632998572792375,0.486209830974561,0.524961237672631,0.424367298714762,0.561688381693982,0.589896273838529,0.582040031340293,0.455671313506899,0.442674920985229,0.467236138802914
reax_6,0.214464254394577,0.385528582294569,0.115855532045838,0.340545942086046,0.143655053845766,0.353748634194959,0.715240414148453,0.654825339238216,0.356664443258593,0.284289176423149,0.351047386739217,0.285064571231409,0.687628231934321,0.683295610503568,0.427816392127065,0.739700330252589,0.738977833046667,0.485611307705042,0.648926243483943,0.696025053385135,0.760714994273073,0.557102171400034,0.497549941547954,0.742937644577442,0.963208293635815,0.310344778009271,0.614079367615856,0.283984565462672,0.420388007056348,0.215339217672595,0.512427510154557,0.473418061395712,0.662829565692749,0.654285647324097,0.346906504240241,0.529423046291917,0.43140597155496,0.663903235205799,0.486317672975944,0.634802257173972,1,0.402395052852306,0.485629272913658,0.2616238907969,0.516068073622367,0.408053044097754,0.357999894548356,0.436237347009943,0.221375586316693,0.614406785527519,0.372547462945,0.360405105978843,0.493461630500526,0.541722241396411,0.56382326896688,0.867838671063212,0.892576871098841,0.28724988014336,0.552822384675183,0.220829840566807,0.44063471894166,0.0413605640243172,0.49271011979809,0.49411567621554,0.279169426570055,0.6325651216271,0.214270477273656,0.393057414460458,0.289703730541536,0.499192329118879,0.329768305370598,0.447677689841411,0.000897094942777674,0.0342542685671509,0.375329458657183,0.512514047714818,0.438388894186103,0.484274653830817,0.330619242041679,0.68281812998893,0.265699881175931,0,0.072342360638824,0.0581048870238255,0.151355186899996,0.243299893882503,0.277040391661283,0.628651231855142,0.786278056538855,0.380030523431631,0.311587991249625,0.366833893236785,0.639870141760598,0.737925633115045,0.683894203940526,0.560913581454915,0.492387978052118,0.638450277756907,0.488686770717353,0.410147956192152,0.242472456899869,0.090329273495291,0.174377347352018,0.153603901869062,0.61745708710187,0.686404202247986,0.747463352156852,0.37404961403286,0.452215659161298,0.275525926857969,0.555854147998852,0.534057589169881,0.589678712086687,0.513564504707269,0.473503928019459,0.463660019055792
reax_7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
reax_8,0.145679842739559,0.313613573901373,0.341247792001542,0.286350435065008,0.255269055886155,0.258874213577065,0.380132260346472,0.349537366474146,0.165693060452232,0.0621116809456059,0.138109252708154,0.025049792478279,0.343160155655295,0.432462036320077,0.324558519914565,0.357185988782758,0.310577682690318,0.142635862744133,0.453682365193247,0.347807516291417,0.348011171884099,0.235993738130828,0.416102067938857,0.679198853474247,0.939242946128044,0.492219415300425,0.30172160219425,0.577964963820917,0.513880335367369,0.290241169793326,0.461511057630793,0.387553351142706,0.376101709255117,0.569660972795994,0.481800559174418,0.303410041901256,0.270883790887865,0.266154381202348,0.358663956413975,0.559596310811488,0.910321261262896,0.474776814119583,0.211503645684461,0.410619700402878,0.403642031633672,0.296158129042052,0.339738014900488,0.525772534246414,0.147964743901998,0.408251953503333,0.509561064907311,0.301253988103398,0.299233598701896,0.332050690110464,0.383023597219322,0.63272037051262,1,0.505812263301894,0.309117105798957,0.555007235448484,0.490183084903585,0.223842510002599,0.383854109016972,0.515748618531625,0.142031457814904,0.475351631291523,0.571255434236128,0.384333600964639,0.230064764304518,0.359731210749257,0.296907785190964,0.399113057365881,0.615718484244849,0.291213697563013,0.467111785259672,0.414022798827414,0.352201344924002,0.229899936005155,0.403866821114716,0.622767298113758,0.39085127253611,0.219199897617288,0.39096865391675,0.256822913044634,0.237104739405994,0.171216880858694,0.190037660406068,0.383938884241567,0.339239566218659,0.369582533594123,0.443200783881798,0.575928933210903,0.682193671795108,0.457323622030407,0.489248635605081,0.372667329261674,0.252372302184522,0.409188139536097,0.326826073760157,0.341775924748722,0.228005831731535,0,0.170550171586062,0.198562804025911,0.399723602928405,0.420348786920004,0.513021593361267,0.293856505457198,0.528188796633989,0.496413617273368,0.557467047879519,0.596311217092365,0.703595465102912,0.326841087316596,0.438747445574686,0.419029496147836
reax_9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
reax_10,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
